last,lastSz,ts,askPx,askSz,bidPx,bidSz
30120.91,0.01380839,1688965634381,30121.94,0.04979760,30120.91,0.10019161
30120.91,0.0082975,1688965634523,30121.93,0.05594118,30120.91,0.12509311
30121.93,0.00049582,1688965635000,30121.93,0.10136325,30120.91,0.15829211
30121.88,0.01540737,1688965636766,30121.88,0.00459263,30120.91,0.15829211
30121.71,0.00000498,1688965638510,30121.90,0.03059900,30121.71,0.05319402
30122.53,0.00157794,1688965638762,30122.53,0.01242206,30121.71,0.06639700
30122.51,0.00474072,1688965640147,30122.51,0.00725928,30121.73,0.05319800
30122.51,0.000046,1688965640461,30122.51,0.00695400,30121.78,0.06100000
30122.53,0.00330401,1688965640562,30122.53,0.00369599,30121.78,0.08100000
30122.54,0.00029763,1688965640655,30122.54,0.03290037,30121.78,0.08100000
30122.53,0.004,1688965641942,30122.54,0.03319800,30121.78,0.11419800
30122.54,0.00007714,1688965641942,30122.54,0.03312086,30121.78,0.11419800
30121.78,0.00446448,1688965642308,30122.54,0.01659900,30121.78,0.10973352
30122.7,0.0012941,1688965643733,30122.70,0.08170023,30121.80,0.12400000
30122.7,0.00001714,1688965645228,30122.70,0.06508409,30122.69,0.14615961
30122.7,0.00316043,1688965645475,30122.70,0.06192366,30122.69,0.14615961
30123.05,0.01090377,1688965646883,30123.05,0.03889199,30122.71,0.15847240
30122.72,0.00158585,1688965648908,30122.72,0.51802144,30122.71,0.15847240
30122.72,0.001,1688965650405,30122.72,0.07542244,30122.71,0.19167040
30122.71,0.137,1688965650449,30122.72,0.11172244,30122.71,0.02147240
30122.71,0.02,1688965650449,30122.72,0.11172244,30122.71,0.00147240
30122.71,0.0014724,1688965650449,30122.72,0.11172244,30122.69,0.02668721
30122.69,0.02668721,1688965650449,30122.72,0.11172244,30120.91,0.00241385
30120.91,0.00241385,1688965650536,30121.79,0.04343764,30119.28,0.04343764
30119.28,0.00743617,1688965650536,30121.79,0.04343764,30119.28,0.03600147
30119,0.0002812,1688965651188,30121.32,0.04343764,30119.00,0.01971880
30121.37,0.00430956,1688965651869,30121.37,0.01229044,30121.23,0.10758078
30121.47,0.00016178,1688965652012,30121.47,0.00315622,30121.23,0.19397878
30121.47,0.0014152,1688965653154,30121.47,0.00174102,30121.23,0.19397878
30121.47,0.00174102,1688965653598,30121.63,0.02157600,30121.23,0.19907883
30121.63,0.001546,1688965653598,30121.63,0.02003000,30121.23,0.19907883
30121.62,0.00061142,1688965653906,30121.62,0.00270658,30121.23,0.19907883
30121.97,0.0029579,1688965654881,30121.97,0.03024010,30121.23,0.19907883
30121.97,0.0006629,1688965655360,30121.97,0.01593610,30121.23,0.19907883
30122.4,0.00077657,1688965656910,30122.40,0.10221826,30121.23,0.23227683
30122.4,0.00001762,1688965659524,30122.40,0.10220064,30121.23,0.19907883
30122.4,0.00519304,1688965659828,30122.40,0.09700760,30121.23,0.19907883
30121.23,0.0112812,1688965660359,30122.40,0.09700760,30121.23,0.18779763
30121.23,0.00041265,1688965662044,30122.40,0.09700760,30121.23,0.18738498
30122.38,0.00124922,1688965662501,30122.38,0.01875078,30121.23,0.18738498
30122.4,0.00044627,1688965665328,30122.40,0.03515273,30121.23,0.18738498
30122.4,0.00328659,1688965665823,30122.40,0.03231241,30121.23,0.18738498
30123.04,0.0155695,1688965671201,30123.04,0.03422628,30123.03,0.23934140
30123.55,0.00126528,1688965673899,30123.55,0.04852965,30123.54,0.12689274
30123.55,0.00029613,1688965674521,30123.55,0.04823352,30123.54,0.19668774
30123.55,0.00013246,1688965675295,30123.55,0.04810106,30123.54,0.40871774
30123.55,0.01133414,1688965676579,30123.55,0.03676692,30123.54,0.21908974
30123.55,0.00016516,1688965677589,30123.55,0.05319976,30123.54,0.18655274
30123.55,0.00575153,1688965679218,30123.55,0.04744823,30123.54,0.28850274
30123.55,0.00013124,1688965679377,30123.55,0.04731699,30123.54,0.28850274
30123.54,0.000046,1688965680411,30123.55,0.03071899,30123.54,0.33839578
30123.54,0.00002789,1688965682223,30123.55,0.03071899,30123.54,0.33836789
30123.54,0.0019918,1688965682738,30123.55,0.03071899,30123.54,0.36957309
30123.54,0.02980945,1688965683539,30123.55,0.03071899,30123.54,0.37934165
30124.23,0.00971479,1688965686501,30124.23,0.02276171,30124.22,0.34494480
30124.22,0.0167643,1688965686958,30124.23,0.02276171,30124.22,0.32818050
30124.23,0.00065728,1688965688565,30124.23,0.02210443,30124.22,0.14652050
30124.23,0.00191233,1688965689250,30124.23,0.02019210,30124.22,0.14652050
30124.23,0.00298502,1688965690598,30124.23,0.01720708,30124.22,0.14652050
30124.23,0.00821616,1688965694328,30124.23,0.00899092,30124.22,0.10294991
30124.22,0.00000498,1688965696284,30124.23,0.49642856,30124.22,0.06974893
30124.23,0.00003319,1688965697384,30124.23,0.15067328,30124.22,0.06974893
30124.23,0.00108484,1688965698834,30124.23,0.14958844,30124.22,0.06974893
30124.23,0.00320423,1688965699988,30124.23,0.12738421,30124.22,0.06974893
30124.23,0.00466866,1688965702355,30124.23,0.04343764,30124.22,0.06974893
30124.23,0.00323215,1688965702355,30124.23,0.04020549,30124.22,0.06974893
30124.23,0.00009987,1688965705678,30124.23,0.03113462,30124.22,0.19218661
30124.23,0.00061138,1688965705943,30124.23,0.03052324,30124.22,0.19218661
30124.22,0.02,1688965706957,30124.23,0.07396088,30124.22,0.17370661
30124.22,0.00024117,1688965706957,30124.23,0.07396088,30124.22,0.17346544
30124.23,0.00086359,1688965707019,30124.23,0.07309729,30124.22,0.16026944
30124.23,0.00158577,1688965708990,30124.23,0.08810952,30124.22,0.42272318
30124.22,0.007613,1688965710488,30124.23,0.07648852,30124.22,0.25485018
30124.23,0.00013008,1688965710518,30124.23,0.07635844,30124.22,0.25485018
30124.23,0.00061138,1688965710728,30124.23,0.07574706,30124.22,0.25485018
30124.23,0.02733242,1688965711052,30124.23,0.04841464,30124.22,0.45536018
30124.23,0.04343764,1688965711052,30124.23,0.00497700,30124.22,0.45536018
30124.23,0.004977,1688965711052,30124.52,0.00995767,30124.22,0.45536018
30124.52,0.00995767,1688965711052,30124.57,0.00331800,30124.22,0.45536018
30124.57,0.003318,1688965711052,30124.59,0.04979321,30124.22,0.45536018
30124.59,0.04979321,1688965711052,30124.65,0.01000000,30124.22,0.45536018
30124.65,0.01,1688965711052,30124.82,0.03000000,30124.22,0.45536018
30124.82,0.01308919,1688965711052,30124.82,0.01691081,30124.22,0.45536018
30124.53,0.00995481,1688965713529,30124.53,0.02319419,30124.52,0.31046040
30124.53,0.00044399,1688965715871,30124.53,0.02275020,30124.52,0.26611803
30124.53,0.00239939,1688965717684,30124.53,0.02035081,30124.52,0.35777003
30124.53,0.0015778,1688965719810,30124.53,0.01877301,30124.52,0.26611803
30124.53,0.00235775,1688965720688,30124.53,0.01641526,30124.52,0.43142803
30124.53,0.01641526,1688965721352,30124.70,0.04343764,30124.52,0.26611803
30124.7,0.007603,1688965721352,30124.70,0.03583464,30124.52,0.26611803
30124.7,0.00036268,1688965722987,30124.70,0.06747782,30124.69,0.18488240
30124.69,0.0020908,1688965725126,30124.70,0.06747782,30124.69,0.25930160
30124.69,0.00107322,1688965726461,30124.70,0.06747782,30124.69,0.34590115
30124.7,0.00158575,1688965726593,30124.70,0.06589207,30124.69,0.34590115
30124.7,0.0032042,1688965727072,30124.70,0.06268787,30124.69,0.32930315
30124.69,0.00000598,1688965730520,30124.70,0.03200586,30124.69,0.32929717
30124.7,0.00165148,1688965730643,30124.70,0.03035438,30124.69,0.32929717
30124.69,0.00030886,1688965733489,30124.70,0.03035438,30124.69,0.32938831
30124.7,0.00165148,1688965733755,30124.70,0.02870290,30124.69,0.06539354
30124.7,0.00170923,1688965734559,30124.70,0.02699367,30124.69,0.20949854
30124.7,0.00404893,1688965737166,30124.70,0.02294474,30124.69,0.35213438
30124.7,0.00025178,1688965738592,30124.70,0.02269296,30124.69,0.38576938
30124.7,0.00077652,1688965738642,30124.70,0.02191644,30124.69,0.38576938
30124.69,0.008,1688965738670,30124.70,0.02191644,30124.69,0.37776938
30124.7,0.00006639,1688965739222,30124.70,0.06960310,30124.69,0.38576938
30124.7,0.02185005,1688965742485,30124.70,0.06435105,30124.69,0.20274938
30124.7,0.0090938,1688965742485,30124.70,0.05525725,30124.69,0.20274938
30124.7,0.00004314,1688965744119,30124.70,0.06656506,30124.69,0.31054938
30124.7,0.00077652,1688965744217,30124.70,0.03120203,30124.69,0.31054938
30124.7,0.03120203,1688965744792,30124.70,0.03638353,30124.69,0.31054938
30124.7,0.00114367,1688965744792,30124.70,0.03523986,30124.69,0.31054938
30124.7,0.00223307,1688965745044,30124.70,0.06538226,30124.69,0.31054938
30124.7,0.0006083,1688965749658,30124.70,0.03176717,30124.69,0.20274938
30124.69,0.0014724,1688965749854,30124.70,0.03176717,30124.69,0.33741698
30124.69,0.0004,1688965749854,30124.70,0.03176717,30124.69,0.33701698
30124.69,0.00101659,1688965749854,30124.70,0.03176717,30124.69,0.33600039
30124.69,0.00089095,1688965754022,30124.70,0.04338017,30124.69,0.37804944
30124.7,0.00115055,1688965757150,30124.70,0.03061662,30124.69,0.37804944
30124.7,0.00041919,1688965759083,30124.70,0.04181043,30124.69,0.37284259
30124.7,0.00009238,1688965761123,30124.70,0.03840005,30124.69,0.19901259
30124.7,0.01293014,1688965762603,30124.70,0.02546991,30124.69,0.31412059
30124.7,0.0040489,1688965765209,30124.70,0.12417150,30124.69,0.14062301
30124.69,0.00044,1688965768352,30124.70,0.48633701,30124.69,0.09589555
30124.69,0.02,1688965768352,30124.70,0.48633701,30124.69,0.07589555
30124.69,0.00038,1688965768352,30124.70,0.48633701,30124.69,0.07551555
30124.69,0.00004315,1688965768352,30124.70,0.48633701,30124.69,0.07547240
30124.69,0.0014724,1688965768352,30124.70,0.48633701,30124.69,0.07400000
30124.69,0.074,1688965768352,30124.70,0.48633701,30124.24,0.03319500
30124.24,0.033195,1688965768352,30124.70,0.48633701,30124.23,0.03319500
30124.23,0.033195,1688965768352,30124.70,0.48633701,30124.22,0.02018404
30124.22,0.00491098,1688965768352,30124.70,0.48633701,30124.22,0.01527306
30124.22,0.0002337,1688965769104,30124.23,0.59929923,30124.22,0.01503936
30124.23,0.00194306,1688965769865,30124.23,0.06286594,30124.22,0.12603936
30124.23,0.00038726,1688965770590,30124.23,0.07569172,30124.22,0.12603936
30124.22,0.01351936,1688965773377,30124.23,0.09462004,30124.22,0.11271140
30124.22,0.00152,1688965773377,30124.23,0.09462004,30124.22,0.11119140
30124.22,0.00385791,1688965773377,30124.23,0.09462004,30124.22,0.10733349
30124.22,0.00156336,1688965774590,30124.23,0.07802204,30124.22,0.13300622
30124.23,0.00003058,1688965776131,30124.23,0.06197146,30124.22,0.16639362
30124.23,0.0002976,1688965778001,30124.23,0.04515986,30124.22,0.13319762
30124.23,0.00109032,1688965778108,30124.23,0.04406954,30124.22,0.13319762
30124.23,0.00108484,1688965778111,30124.23,0.04298470,30124.22,0.13319762
30124.22,0.00120674,1688965781355,30124.23,0.08448873,30124.22,0.14858888
30124.23,0.00016515,1688965781547,30124.23,0.11751958,30124.22,0.14839748
30124.23,0.0003303,1688965782546,30124.23,0.11718928,30124.22,0.13179948
30124.23,0.00031921,1688965783341,30124.23,0.12018807,30124.22,0.13179948
30124.23,0.00298378,1688965783341,30124.23,0.11720429,30124.22,0.13179948
30124.23,0.00044399,1688965783780,30124.23,0.12007830,30124.22,0.14839748
30124.23,0.00154923,1688965785407,30124.23,0.11852907,30124.22,0.13179948
30124.23,0.01321304,1688965785407,30124.23,0.10531603,30124.22,0.13179948
30124.23,0.00398,1688965785407,30124.23,0.10133603,30124.22,0.13179948
30124.23,0.00230575,1688965785407,30124.23,0.09903028,30124.22,0.13179948
30124.23,0.0199889,1688965785701,30124.23,0.08632413,30124.22,0.14839748
30124.22,0.04693897,1688965786440,30124.23,0.08632413,30124.22,0.08486051
30124.23,0.00016515,1688965788303,30124.23,0.08615898,30124.22,0.08486051
30124.23,0.00314667,1688965791841,30124.23,0.08301231,30124.22,0.08486051
30124.23,0.00039437,1688965792784,30124.23,0.08759198,30124.22,0.08486051
30124.22,0.03228203,1688965793324,30124.23,0.09446549,30124.22,0.05257848
30124.23,0.00364971,1688965793990,30124.23,0.09081578,30124.22,0.05257848
30124.22,0.00103727,1688965794251,30124.23,0.07081578,30124.22,0.17906921
30124.23,0.0016432,1688965795240,30124.23,0.09415758,30124.22,0.08437422
30124.23,0.00000762,1688965796984,30124.23,0.08584696,30124.22,0.08437422
30124.23,0.00034922,1688965797672,30124.23,0.11869374,30124.22,0.08437422
30124.22,0.00111795,1688965800796,30124.23,0.06549774,30124.22,0.20228464
30124.23,0.00562919,1688965801107,30124.23,0.07986855,30124.22,0.20440259
30124.23,0.00653,1688965801107,30124.23,0.07333855,30124.22,0.20440259
30124.23,0.00364244,1688965801107,30124.23,0.06969611,30124.22,0.20440259
30124.22,0.00157742,1688965801146,30124.23,0.03650011,30124.22,0.20282517
30124.23,0.00016432,1688965801386,30124.23,0.06953179,30124.22,0.20282517
30124.22,0.00124569,1688965801984,30124.23,0.06953179,30124.22,0.20157948
30124.23,0.00116728,1688965803815,30124.23,0.06836451,30124.22,0.16874647
30124.23,0.00687351,1688965803815,30124.23,0.06149100,30124.22,0.16874647
30124.23,0.003318,1688965803815,30124.23,0.05817300,30124.22,0.16874647
30124.23,0.004977,1688965803815,30124.23,0.05319600,30124.22,0.16874647
30124.23,0.00882449,1688965803815,30124.23,0.04437151,30124.22,0.16874647
30124.23,0.00312649,1688965803847,30124.29,0.00331800,30124.23,0.01587351
30124.29,0.00098625,1688965804132,30124.29,0.06382275,30124.28,0.11800000
30124.28,0.00318748,1688965807730,30124.29,0.07382275,30124.28,0.11481252
30124.28,0.00734599,1688965808158,30124.29,0.07382275,30124.28,0.10665401
30124.29,0.0015778,1688965809811,30124.29,0.05224495,30124.28,0.36174518
30124.29,0.0000073,1688965814226,30124.29,0.05344749,30124.28,0.31289235
30124.29,0.00044623,1688965816047,30124.29,0.07959926,30124.28,0.32053596
30124.29,0.00066641,1688965816624,30124.29,0.07893285,30124.28,0.30790435
30124.29,0.00013245,1688965816778,30124.29,0.07880040,30124.28,0.30790435
30124.29,0.00077263,1688965818082,30124.29,0.02823377,30124.28,0.30790435
30124.29,0.00158576,1688965819607,30124.29,0.05984401,30124.28,0.37035418
30124.29,0.00638922,1688965819789,30124.29,0.05345479,30124.28,0.34110035
30124.29,0.00018355,1688965819789,30124.29,0.05327124,30124.28,0.34110035
30124.28,0.01443259,1688965821798,30124.29,0.05574124,30124.28,0.34883260
30124.29,0.00329834,1688965822396,30124.29,0.05244290,30124.28,0.36543060
30124.29,0.00000132,1688965822431,30124.29,0.05244158,30124.28,0.36543060
30124.28,0.00301613,1688965826640,30124.29,0.05244158,30124.28,0.34024963
30124.29,0.00141347,1688965827602,30124.29,0.06762611,30124.28,0.29045563
30124.29,0.00536211,1688965829301,30124.29,0.06226400,30124.28,0.29416047
30124.29,0.01,1688965829301,30124.29,0.05226400,30124.28,0.29416047
30124.29,0.00247,1688965829301,30124.29,0.04979400,30124.28,0.29416047
30124.29,0.01163493,1688965829301,30124.29,0.03815907,30124.28,0.29416047
30124.92,0.02660831,1688965831207,30124.92,0.04979300,30124.91,0.27149113
30124.92,0.02841216,1688965831207,30124.92,0.02138084,30124.91,0.27149113
30125.91,0.00000642,1688965832854,30125.91,0.03569758,30125.90,0.15493289
30125.91,0.00246512,1688965835680,30125.91,0.00004488,30125.90,0.15493289
30125.91,0.00004488,1688965836188,30125.92,0.01659700,30125.90,0.15493289
30125.92,0.016597,1688965836188,30125.93,0.01659700,30125.90,0.15493289
30125.93,0.016597,1688965836188,30125.94,0.02655250,30125.90,0.15493289
30125.94,0.0265525,1688965836188,30125.95,0.09900000,30125.90,0.15493289
30125.95,0.099,1688965836188,30126.83,0.06638800,30125.90,0.15493289
30126.83,0.00814968,1688965836188,30126.83,0.05823832,30125.90,0.15493289
